player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou
Zach Davidson,TE,MIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Myron Mitchell,WR,MIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Bryant Koback,RB,MIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Sal Cannella,TE,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Dexter Williams,RB,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Nate Becker,TE,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Travis Fulgham,WR,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Nick Bowers,TE,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Dillon Stoner,WR,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Joe Reed,WR,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Gabe Nabers,RB,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Hunter Kampmoyer,TE,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Cole Fotheringham,TE,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Justin Hall,WR,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Trevon Bradford,WR,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Leddie Brown,RB,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Erik Krommenhoek,TE,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kevin Marks,RB,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Isaiah Zuber,WR,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Austin Walter,RB,LV,1,4,0,0,0.11213931464063295,0.10414256118144748,0.1332713874869275,0.01186458259417995,0.01250678648887111,0.00689092031905424,0.00804735398748034,0,0.00270647060928084
Sage Surratt,TE,LAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
DeMichael Harris,WR,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Michael Jacobson,TE,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Antony Auclair,TE,HOU,1,16,0,0,0,0,0,0.00705622526358643,0.00949777117782648,0.00925842723604067,0.01357755298479639,0,0.00270647060928084
Paul Quessenberry,RB,HOU,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
D vonte Price,RB,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Samson Nacua,WR,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Drew Estrada,WR,HOU,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Seth Green,TE,HOU,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Johnny Johnson,WR,HOU,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Connor Wedington,WR,HOU,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ty Son Williams,RB,IND,1,13,0,0,0.05063452130210792,0.05779550298826979,0.05006808055219546,0.02103203959470788,0.02271271453371577,0.02046306633128292,0.01704179002396252,0,0.00602608652148935
Seth Williams,WR,DEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Ott,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Darwin Thompson,RB,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Aaron Fuller,WR,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Mabry,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Cade Johnson,WR,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Bo Melton,WR,SEA,1,0,0,0,0,0,0,0.01713379568707224,0.01683652610241151,0.01502979830688384,0.01630605481603403,0,0.00649552946227403
Dylan Parham,TE,DEN,1,0,0,0,0,0,0,0.06359056682822686,0.06265032086147072,0.05748230991402738,0.05933850963284739,0,0.00649552946227403
Kevin Kassis,WR,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Darrius Shepherd,WR,DEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
JaQuan Hardy,RB,DEN,1,3,0,0,0.02526709512280994,0.04776136012719657,0.08125647196249663,0,0,0,0,0,0.00270647060928084
J J Arcega Whiteside,WR,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Cade Brewer,TE,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ryquell Armstead,RB,JAC,1,2,0,0,0.14457640562220864,0.14885239395037506,0.11200942716630805,0.03706454263224639,0.04217384642467162,0.02588163370530417,0.02755895852699918,0,0.00270647060928084
Jeff Cotton,WR,JAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Mekhi Sargent,RB,JAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kevin Austin,WR,JAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Gerrit Prince,TE,JAC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Marken Michel,WR,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Reggie Bonnafon,RB,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Matt Cole,WR,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jake Hausmann,TE,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Robert Foster,WR,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Alex Bachman,WR,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Sandro Platzgummer,RB,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Dez Fitzpatrick,WR,TEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Thomas Odukoya,TE,TEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Reggie Roberson,WR,TEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Austin Allen,TE,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jashaun Corbin,RB,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
David Wells,TE,TEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Andre Miller,TE,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ricky Seals Jones,TE,NYG,1,13,0,0,0,0,0,0.07502235496780811,0.07105860000270621,0.06275824984821103,0.07415762075249094,0,0.00270647060928084
Deon Cain,WR,PHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
John Hightower,WR,PHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jason Huntley,RB,PHI,1,1,0,0,0.15739752583769095,0.1304016367346622,0.11686038435621043,0.02182681432797695,0.00651409832496208,0.00436684702464429,0.01228062849014178,0,0.00270647060928084
Devon Allen,WR,PHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kennedy Brooks,RB,PHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Trinity Benson,WR,DET,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jermar Jefferson,RB,DET,1,7,0,0,0.03130035956978538,0.04842905135624253,0.066482597484933,0.0119696458192631,0.01333202302431555,0.00860326570415229,0.00845137585782908,0,0.00270647060928084
Derrick Deese,TE,DET,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kalil Pimpleton,WR,DET,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Devin Funchess,TE,DET,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jaeden Graham,TE,PHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Corey Coleman,WR,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jordan Franks,TE,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Derrick Gore,RB,KC,1,11,0,0,0.08934127152330555,0.09502096495533512,0.0899910574112021,0.0199715332402647,0.02689765184262118,0.02880485291976129,0.01897488757629439,0,0.00270647060928084
Jerrion Ealy,RB,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tayon Fleet Davis,RB,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Bernhard Seikovits,TE,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jontre Kirklin,WR,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
JaVonta Payton,WR,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Chris Pierce,TE,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Aaron Parker,WR,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Victor Bolden,WR,ARI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Gary Jennings,WR,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tre Nixon,WR,NE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Preston Williams,WR,MIA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Lynn Bowden,WR,MIA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Gerrid Doaks,RB,MIA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
ZaQuandre White,RB,MIA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Mohamed Sanu,WR,MIA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Josh Hammond,WR,NE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jalen Wydermyer,TE,NE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
James O Shaughnessy,TE,CHI,1,7,0,0,0,0,0,0.09169206355821316,0.09827748981378706,0.09796216558690904,0.07874419809325545,0,0.00270647060928084
Chris Finke,WR,CHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kevin Shaa,WR,CHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
De Montre Tuggle,RB,CHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Troy Fumagalli,TE,SF,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
John Kelly,RB,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Javon Wims,WR,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Johnny Stanton,RB,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ja Marcus Bradley,WR,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Colin Thompson,TE,CAR,1,11,0,0,0,0,0,0.00212722003842194,6.406127735855047e-4,4.269908871133333e-4,0.00116408404802696,0,0.00649552946227403
C J Saunders,WR,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Josh Babicz,TE,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ra Shaun Henry,WR,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
John Lovett,RB,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Charleston Rambo,WR,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Derek Wright,WR,CAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Mike Harley,WR,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Zaire Mitchell Paden,TE,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Nakia Griffin Stewart,TE,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Easop Winston,WR,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Ben Mason,TE,BAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tony Poljan,TE,BAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Nate McCrary,RB,BAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Badie,RB,BAL,1,0,0,0,0.11031919188845173,0.10444556347008828,0.14634542182994648,0.04969540010724954,0.04758836490868289,0.04691891982828428,0.04788804209415739,0,0.00649552946227403
Makai Polk,WR,BAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
La Mical Perine,RB,NYJ,1,4,0,0,0.02898325619118789,0.02576145231720094,0.02455457707732877,0,0,0,0,0,0.00270647060928084
Tarik Black,WR,NYJ,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Irvin Charles,WR,NYJ,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Calvin Jackson,WR,NYJ,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jace Sternberger,TE,PIT,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Vaughns,WR,PIT,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Clark Harris,TE,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Thaddeus Moss,TE,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Nick Eubanks,TE,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kwamie Lassiter,WR,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Justin Rigg,TE,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Snead,WR,PIT,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jacques Patrick,RB,CIN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Max Borghi,RB,PIT,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Master Teague,RB,PIT,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Drew Sample,TE,CIN,2,17,2,0,0,0,0,0.02698495005266031,0.02921207654513308,0.01480364197566083,0.01998059016216679,0,0.00270647060928084
Trey Lance,QB,SF,2,0,3,0,0.23444770713706353,0.22764219668832583,0.19178689460865933,0,0,0,0,0.11205624078332709,0
Jesse James,TE,CLE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Trenton Cannon,RB,TEN,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Noah Togiai,TE,PHI,1,0,0,0,0,0,0,0.00509024324766007,0.00259650650341104,0.00184652512126451,0.00324465124680584,0.21,0.007
Daurice Fountain,WR,KC,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
David Moore,WR,CHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Malik Taylor,WR,GB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Sterling Shepard,WR,NYG,2,7,13,0,0.00166774905365946,3.133663097757928e-4,8.812162714731981e-4,0.1830989767752381,0.17388138997048047,0.18482257037965436,0.1806626911081805,0,0.00270647060928084
Michael Thomas,WR,NO,2,0,16,0,0,0,0,0.0827021673713859,0.09108742910841865,0.08638709408100866,0.09748837931171808,0.21,0.007
Jameis Winston,QB,NO,2,7,5,3,0.07115479353815064,0.05770284358288827,0.05245702152684769,0,0,0,0,0.15280932720308016,0
Jalen Guyton,WR,LAC,2,16,2,0,0.00358897609051198,0.00409058501659322,0.00462125768066944,0.05118554277285287,0.04860241038257662,0.06784124372264079,0.04972862031148006,0,0.00653679666182912
Dennis Houston,WR,DAL,1,0,2,0,0,0,0,0.01538889352230423,0.0129596624788643,0.01065277319697842,0.01287787753554855,0.21,0.007
Brian Hoyer,QB,NE,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jamison Crowder,WR,BUF,2,12,6,1,0,0,0,0.12052496289855268,0.11256256334362272,0.10382011254708244,0.10781647279187676,0,0.00846383053330743
Quintez Cephus,WR,DET,2,5,2,0,0,0,0,0.04659822261476599,0.04655362914491117,0.04550301070465016,0.04402056434159128,0,0.00270647060928084
Javonte Williams,RB,DEN,2,17,63,1,0.4300446731247638,0.4024889980720461,0.3221666726937912,0.08900858971258642,0.09321461251604188,0.06151892769860354,0.07350801063602976,0,0.0045233347068467
Ben Ellefson,TE,MIN,1,5,3,0,0,0,0,0.01319052139015873,0.01488909843244826,0.01467532882090496,0.0121514310468311,0,0.00649552946227403
Josh Gordon,WR,TEN,1,0,0,0,0,0,0,0.00519692516955166,0.00343038815552686,0.00253488201679485,0.00401550383775397,0.21,0.007
Antonio Williams,RB,NYG,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Case Keenum,QB,BUF,2,0,2,0,0.0959895150910408,0.01402294075613387,0.03894664272897907,0,0,0,0,0.21,0.007
Tanner Gentry,WR,BUF,2,0,0,0,0,0,0,0.00490522905807867,0.00146846315069058,9.89170974880517e-4,0.00208878222761135,0.21,0.007
Malik Turner,WR,SF,1,0,0,0,0,0,0,0.01604022505703443,0.01605434317373288,0.01693936436643829,0.01661804290740777,0,0.00270647060928084
Rashaad Penny,RB,SEA,2,10,61,1,0.39715995526569314,0.3999688350761209,0.3409687154516266,0.02341767103669436,0.02427261095311388,0.01883976638447622,0.02078644239707909,0,0.00270647060928084
Deonte Harty,WR,NO,2,0,2,1,0,0,0,0.00418849463645653,0.00456463033612732,0.00432123551679468,0.00411804684100619,0.21,0.007
Ty Chandler,RB,MIN,1,0,0,0,0.01508897333343045,0.01487394570941387,0.01466093107527716,0.02145309336099254,0.02265048326291443,0.02313738253952792,0.02253421198867855,0,0.00649552946227403
Kyle Philips,WR,TEN,2,0,8,2,0,0,0,0.0722213383210027,0.06835367107439112,0.05949046869585157,0.06146940322522448,0,0.00649552946227403
Matt Sokol,TE,NE,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kaylon Geiger,WR,TB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Rico Dowdle,RB,DAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Dezmon Patmon,WR,IND,1,0,2,0,0,0,0,0.01964369006927589,0.01775268310320268,0.01640021794711398,0.01953460665676101,0.21,0.007
Tommy Hudson,TE,TEN,1,5,0,0,0,0,0,0.02587463334651871,0.02094467964857183,0.02232388869686104,0.01965432795464111,0,0.00270647060928084
Teddy Bridgewater,QB,MIA,2,0,1,0,0.03221410091947314,0.0764896166731313,0.03793201125343022,0,0,0,0,0.21,0.007
Chester Rogers,WR,CLE,1,0,0,1,6.651285082532207e-4,0.0012068919468232,0.00106890859326958,0.05108005715129404,0.05131006384546285,0.05069720561432067,0.0506479502238119,0,0.02020647060928085
Juwann Winfree,WR,GB,2,0,0,0,0,0,0,0.01575311505144907,0.01025358940917371,0.00939405094012723,0.0121338566284609,0.21,0.007
Jacob Eason,QB,CAR,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Lil Jordan Humphrey,WR,NE,1,10,2,0,0,0,0,0.02113553181531325,0.02245028770655608,0.02759234659041073,0.02188619086619061,0,0.00270647060928084
D Vonte Price,RB,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jared Bernhardt,WR,ATL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kenjon Barner,RB,TB,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Jake Funk,RB,LAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Simi Fehoko,WR,DAL,1,0,3,0,0,0,0,0.00570188229541144,0.00624590394675121,0.00624595259567551,0.00580106889102736,0.21,0.007
Chad Henne,QB,KC,2,0,3,0,0.06008643248796832,0,0.01827303669077918,0,0,0,0,0.21,0.007
Bailey Zappe,QB,NE,2,0,2,1,0.11003278581703133,0.00564057073203505,0.0452466116019838,0.00566956364303803,0.00643740160549389,0.0011341346288577,0.00314182992863891,0.21,0.007
Breece Hall,RB,NYJ,2,0,99,1,0.2876577442104441,0.44655534034292665,0.48540072924415273,0.08857629636267814,0.0944148396049244,0.09912123176152748,0.0989993906827541,0,0.00649552946227403
Ethan Fernea,WR,IND,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Slade Bolden,WR,BAL,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Albert Wilson,WR,LV,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
J D McKissic,RB,WAS,2,11,49,0,0.05396708973941342,0.05713350301126101,0.0445530979705142,0.1008031911429679,0.09146522624593162,0.07266258462877809,0.07396665672777684,0,0.00270647060928084
Darrel Williams,RB,ARI,2,17,25,0,0.11091927321261412,0.0713776565087957,0.11879691382488898,0.03454657435265353,0.03322826300632631,0.02504635886953184,0.02671410801956479,0,0.00270647060928084
David Sills,WR,NYG,2,0,1,0,0,0,0,0.11204044212139223,0.11350454829886417,0.10818344648883206,0.1234596786698542,0.21,0.007
Jarrett Stidham,QB,LV,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Irv Smith,TE,MIN,2,0,22,1,0,0,0,0.09827543635553776,0.10525723123199132,0.08395386728148012,0.09258805116377428,0.21,0.007
KJ Hamler,WR,DEN,2,0,9,0,0.01615556758234706,0.04071165156469665,0.01719584729964617,0.05045001608412593,0.04788606266524337,0.06609550034786373,0.04244589737858742,0.21,0.007
Rashod Bateman,WR,BAL,2,12,15,1,0,0,0,0.1576616406587831,0.15833394555819624,0.1620132011755516,0.15146829171140563,0,0.00270647060928084
Tay Martin,WR,SF,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Kyric McGowan,WR,WAS,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Tyler Johnson,WR,HOU,1,17,0,0,0,0,0,0.0138830152149127,0.01387605098729874,0.01381187754275149,0.01454513843949831,0,0.00270647060928084
Brandon Allen,QB,CIN,2,0,3,0,0.03348597479585664,0.00174334995546504,0.01059728466875725,0,0,0,0,0.21,0.007
Cullen Gillaspia,RB,SEA,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Mecole Hardman,WR,KC,2,17,29,1,0.02241618089981005,0.048734271404795,0.05981935534904695,0.1143304517125982,0.11686509160018203,0.119959483680966,0.1762333533675015,0,0.01370864925851832
Sam Ehlinger,QB,IND,2,0,11,1,0.13745972418557917,0.20156828142100944,0.16952302714357798,0,0,0,0,0.21,0.007
Isaiah Coulter,WR,CHI,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Chase Daniel,QB,LAC,2,0,0,0,0,0,0,0,0,0,0,0.21,0.007
Zach Ertz,TE,ARI,2,17,47,0,9.566575271130197e-7,2.378517014722306e-7,1.0193979966493802e-6,0.12321228075783208,0.12095919111855909,0.12209258043077692,0.12580818625123355,0,0.00270647060928084
Jake Kumerow,WR,BUF,2,0,4,0,0,0,0,0.01790670543424752,0.01455418663483459,0.01483011098642458,0.01649100192710293,0.21,0.007
Cooper Kupp,WR,LAR,2,17,84,2,0.0390030027341294,0.04177678474137816,0.03628182402334305,0.26199566162717564,0.2804238126168743,0.2912141556034788,0.2842159155855583,0,0.00270647060928084
Duke Johnson,RB,BUF,2,0,2,0,0.20826820829391085,0.22427910590028632,0.22748225989538295,0.02216143703149432,0.02616208983440864,0.02749170594329475,0.02217456377932932,0,0.00270647060928084
Jordan Howard,RB,NO,2,0,1,0,0.02912695990971846,0.01693246686200487,0.01584207647767424,0,0,0,0,0.21,0.007
P J Walker,QB,CAR,2,0,6,0,0.04074026977647616,0.04740355390465759,0.03075081546524544,0,0,0,0,0.21,0.007
Qadree Ollison,RB,DAL,1,0,0,0,0.0549007763732482,0.06607908148150646,0.05327637291602401,0.01484874327593687,0.01487138704238158,0.00928884572403664,0.01231720661748174,0,0.01422119045733402
D Wayne Eskridge,WR,SEA,1,0,9,0,4.302029115980831e-7,5.623119144756274e-7,2.789101859307207e-5,0.03297070596084053,0.03069847861161259,0.02450413023768629,0.02995526712795788,0.21,0.007
Jared Pinkney,TE,LAR,1,0,0,0,0,0,0,0,0,0,0,0.21,0.007
